goos: darwin
goarch: arm64
pkg: github.com/pelletier/go-toml/v2/benchmark
cpu: Apple M1 Pro
BenchmarkRealWorldViperWrite-8             	   63124	      9579 ns/op	  67.54 MB/s	    9888 B/op	     156 allocs/op
BenchmarkRealWorldViperWrite-8             	   63361	      9625 ns/op	  67.22 MB/s	    9888 B/op	     156 allocs/op
BenchmarkRealWorldViperWrite-8             	   63214	      9535 ns/op	  67.85 MB/s	    9888 B/op	     156 allocs/op
BenchmarkRealWorldViperWrite-8             	   62794	      9511 ns/op	  68.03 MB/s	    9888 B/op	     156 allocs/op
BenchmarkRealWorldViperWrite-8             	   62420	      9569 ns/op	  67.62 MB/s	    9888 B/op	     156 allocs/op
BenchmarkRealWorldHugoFrontMatterBatch-8   	    4556	    137353 ns/op	  57.52 MB/s	  164881 B/op	    2530 allocs/op
BenchmarkRealWorldHugoFrontMatterBatch-8   	    4432	    137132 ns/op	  57.61 MB/s	  164881 B/op	    2530 allocs/op
BenchmarkRealWorldHugoFrontMatterBatch-8   	    4120	    136366 ns/op	  57.93 MB/s	  164881 B/op	    2530 allocs/op
BenchmarkRealWorldHugoFrontMatterBatch-8   	    4417	    136544 ns/op	  57.86 MB/s	  164881 B/op	    2530 allocs/op
BenchmarkRealWorldHugoFrontMatterBatch-8   	    4251	    138294 ns/op	  57.12 MB/s	  164880 B/op	    2530 allocs/op
BenchmarkRealWorldGitleaksRules-8          	   14822	     40136 ns/op	  85.78 MB/s	   28344 B/op	     398 allocs/op
BenchmarkRealWorldGitleaksRules-8          	   14912	     39739 ns/op	  86.64 MB/s	   28344 B/op	     398 allocs/op
BenchmarkRealWorldGitleaksRules-8          	   14979	     40923 ns/op	  84.13 MB/s	   28344 B/op	     398 allocs/op
BenchmarkRealWorldGitleaksRules-8          	   15088	     40268 ns/op	  85.50 MB/s	   28344 B/op	     398 allocs/op
BenchmarkRealWorldGitleaksRules-8          	   14821	     39977 ns/op	  86.13 MB/s	   28344 B/op	     398 allocs/op
BenchmarkRealWorldPyproject-8              	   27582	     21524 ns/op	  53.61 MB/s	   24234 B/op	     410 allocs/op
BenchmarkRealWorldPyproject-8              	   27946	     21972 ns/op	  52.52 MB/s	   24234 B/op	     410 allocs/op
BenchmarkRealWorldPyproject-8              	   27374	     21607 ns/op	  53.41 MB/s	   24234 B/op	     410 allocs/op
BenchmarkRealWorldPyproject-8              	   27880	     21729 ns/op	  53.11 MB/s	   24234 B/op	     410 allocs/op
BenchmarkRealWorldPyproject-8              	   27772	     21646 ns/op	  53.31 MB/s	   24235 B/op	     410 allocs/op
BenchmarkRealWorldGolangciStrict-8         	   70150	      8638 ns/op	  81.03 MB/s	   10264 B/op	     110 allocs/op
BenchmarkRealWorldGolangciStrict-8         	   68708	      8594 ns/op	  81.45 MB/s	   10264 B/op	     110 allocs/op
BenchmarkRealWorldGolangciStrict-8         	   67921	      8688 ns/op	  80.57 MB/s	   10264 B/op	     110 allocs/op
BenchmarkRealWorldGolangciStrict-8         	   70509	      8706 ns/op	  80.40 MB/s	   10264 B/op	     110 allocs/op
BenchmarkRealWorldGolangciStrict-8         	   69482	      8582 ns/op	  81.56 MB/s	   10264 B/op	     110 allocs/op
PASS
ok  	github.com/pelletier/go-toml/v2/benchmark	89.312s
